STATION,NAME,DATE,ACMH,ACSH,AWND,DAPR,FMTM,FRGT,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/15/11,,,3.8,,,,,,0,0,0,,67,46,,,230,,,,14.1,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/16/11,,,4.92,,,,,,0,0,0,,68,50,,,300,350,,,13,28,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/17/11,,,7.61,,,,,,0,0,0,,62,53,,,270,250,,,15,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/18/11,,,10.51,,,,,,0.04,0,0,,64,50,,,260,260,,,18.1,25.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/19/11,,,10.07,,,,,,0.25,0,0,,59,39,,,150,150,,,25.9,31.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/20/11,,,5.82,,,,,,0.18,0,0,,60,49,,,140,210,,,28,35.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/21/11,,,2.91,,,,,,0,0,0,,65,42,,,140,10,,,8.1,16.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/22/11,,,5.82,,,,,,0,0,0,,67,46,,,150,150,,,16.1,17,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/23/11,,,10.51,,,,,,0,0,0,,58,49,,,130,180,,,17,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/24/11,,,7.61,,,,,,0.06,0,0,,61,50,,,150,,,,18.1,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/25/11,,,5.82,,,,,,0,0,0,,60,49,,,80,340,,,12.1,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/26/11,,,5.82,,,,,,0,0,0,,67,51,,,90,80,,,13,16.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/27/11,,,3.8,,,,,,0,0,0,,61,47,,,130,130,,,12.1,14.1,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/28/11,,,2.01,,,,,,0,0,0,,60,46,,,280,,,,16.1,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/29/11,,,2.01,,,,,,0,0,0,,54,47,,,140,,,,6.9,,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11/30/11,,,9.62,,,,,,0,0,0,,71,47,,,20,20,,,32,47,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/1/11,,,11.41,,,,,,0,0,0,,70,55,,,20,,,,30,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/2/11,,,7.16,,,,,,0,0,0,,72,57,,,20,30,,,28,36.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/3/11,,,10.74,,,,,,0,0,0,,66,50,,,40,40,,,29.1,36.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/4/11,,,3.58,,,,,,0,0,0,,63,45,,,300,310,,,8.9,17,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/5/11,,,8.72,,,,,,0,0,0,,59,46,,,40,40,,,23,31.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/6/11,,,3.8,,,,,,0,0,0,,63,43,,,310,320,,,8.1,28,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/7/11,,,3.36,,,,,,0,0,0,,56,39,,,310,310,,,8.9,12.1,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/8/11,,,2.01,,,,,,0,0,0,,54,33,,,280,80,,,8.1,16.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/9/11,,,1.79,,,,,,0,0,0,,55,32,,,30,230,,,6,8.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/10/11,,,2.91,,,,,,0,0,0,,58,33,,,110,340,,,13,28,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/11/11,,,5.14,,,,,,0.02,0,0,,54,40,,,270,130,,,13,36,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/12/11,,,5.82,,,,,,0.01,0,0,,55,38,,,50,50,,,19.9,23,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/13/11,,,4.03,,,,,,0,0,0,,57,34,,,290,280,,,15,18.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/14/11,,,3.58,,,,,,0,0,0,,54,37,,,130,,,,8.9,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/15/11,,,5.59,,,,,,0.07,0,0,,56,39,,,320,,,,21,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/16/11,,,3.13,,,,,,0,0,0,,63,35,,,250,30,,,10.1,13,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/17/11,,,1.79,,,,,,0,0,0,,56,35,,,310,,,,6.9,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/18/11,,,2.68,,,,,,0,0,0,,52,33,,,260,260,,,13,14.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/19/11,,,2.91,,,,,,0,0,0,,55,35,,,290,240,,,10.1,18.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/20/11,,,3.58,,,,,,0,0,0,,61,35,,,40,10,,,18.1,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/21/11,,,3.13,,,,,,0,0,0,,61,,,,40,40,,,15,19.9,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/22/11,,,7.83,,,,,,0,0,0,,62,,,,60,20,,,25.9,32,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/23/11,,,2.46,,,,,,0,0,0,,56,,,,310,310,,,8.1,8.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/24/11,,,3.36,,,,,,0,0,0,,55,,,,90,80,,,10.1,13,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/25/11,,,2.24,,,,,,0,0,0,,54,,,,300,,,,10.1,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/26/11,,,2.24,,,,,,0,0,0,,50,32,,,330,360,,,8.1,10.1,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/27/11,,,4.47,,,,,,0,0,0,,56,39,,,310,330,,,12.1,14.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/28/11,,,2.91,,,,,,0,0,0,,57,38,,,300,,,,8.9,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/29/11,,,3.36,,,,,,0,0,0,,56,42,,,270,220,,,10.1,25.1,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/30/11,,,2.01,,,,,,0.01,,0,,56,49,,,320,100,,,12.1,8.9,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12/31/11,,,8.05,,,,,,0,0,0,,61,38,,,30,60,,,15,32,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/1/12,,,5.14,,,,,,0,0,0,,58,42,,,140,,,,14.1,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/2/12,,,2.68,,,,,,0,0,0,,57,41,,,290,60,,,8.1,25.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/3/12,,,1.34,,,,,,0,0,0,,52,40,,,240,270,,,17,28,,1,1,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/4/12,,,2.68,,,,,,0,0,0,,59,35,,,320,310,,,8.9,12.1,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/5/12,,,4.47,,,,,,0,0,0,,59,38,,,270,320,,,15,29.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/6/12,,,3.58,,,,,,0,0,0,,55,40,,,150,280,,,8.9,12.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/7/12,,,5.82,,,,,,0,0,0,,70,34,,,330,,,,19.9,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/8/12,,,6.71,,,,,,0,0,0,,68,40,,,30,30,,,18.1,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/9/12,,,2.46,,,,,,0,0,0,,60,32,,,130,290,,,8.1,10.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/10/12,,,3.13,,,,,,0,0,0,,56,33,,,140,140,,,8.9,10.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/11/12,,,1.57,,,,,,0,0,0,,60,33,,,330,330,,,8.1,8.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/12/12,,,3.36,,,,,,0,0,0,,65,32,,,40,40,,,13,16.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/13/12,,,2.24,,,,,,0,0,0,,61,34,,,230,220,,,8.1,10.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/14/12,,,,,,,,,0,0,0,,61,32,,,300,,,,10.1,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/15/12,,,11.86,,,,,,0,0,0,,52,36,,,270,280,,,28,33.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/16/12,,,6.04,,,,,,0,0,0,,50,32,,,350,350,,,17,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/17/12,,,4.92,,,,,,0,0,0,,50,28,,,300,300,,,13,15,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/18/12,,,2.68,,,,,,0,0,0,,53,30,,,190,120,,,10.1,19.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/19/12,,,7.38,,,,,,0.11,0,0,,50,34,,,120,,,,15,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/20/12,,,13.87,,,,,,1.16,0,0,,57,49,,,160,150,,,25.1,32,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/21/12,,,15.88,,,,,,0.12,0,0,,55,41,,,290,280,,,35.1,40.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/22/12,,,13.87,,,,,,0.15,0,0,,54,41,,,160,160,,,28,33.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/23/12,,,11.86,,,,,,0.63,0,0,,55,48,,,260,260,,,25.9,31.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/24/12,,,2.46,,,,,,0,0,0,,56,45,,,100,320,,,6.9,21,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/25/12,,,2.91,,,,,,0,0,0,,60,44,,,310,,,,17,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/26/12,,,2.91,,,,,,0,0,0,,57,48,,,260,260,,,13,15,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/27/12,,,3.13,,,,,,0,0,0,,60,40,,,250,100,,,8.9,19.9,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/28/12,,,4.7,,,,,,0,0,0,,67,39,,,60,40,,,19.9,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/29/12,,,3.58,,,,,,0,0,0,,61,40,,,310,,,,12.1,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/30/12,,,4.7,,,,,,0,0,0,,55,44,,,270,270,,,17,21,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",1/31/12,,,6.71,,,,,,0,0,0,,56,42,,,280,,,,14.1,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/1/12,,,5.14,,,,,,0,0,0,,57,44,,,150,160,,,15,18.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/2/12,,,3.13,,,,,,0,0,0,,63,38,,,310,300,,,8.9,13,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/3/12,,,5.14,,,,,,0,0,0,,64,41,,,30,,,,12.1,,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/4/12,,,3.13,,,,,,0,0,0,,63,38,,,170,,,,14.1,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/5/12,,,3.8,,,,,,0,0,0,,60,39,,,80,150,,,8.9,12.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/6/12,,,4.25,,,,,,0.06,0,0,,62,41,,,70,60,,,14.1,17,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/7/12,,,9.17,,,,,,0.19,0,0,,59,51,,,140,130,,,23,32,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/8/12,,,4.25,,,,,,0,0,0,,62,43,,,310,310,,,13,15,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/9/12,,,4.03,,,,,,0,0,0,,65,42,,,230,,,,29.1,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/10/12,,,4.92,,,,,,0,0,0,,61,42,,,240,290,,,17,23.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/11/12,,,10.74,,,,,,0.02,0,0,,56,50,,,270,260,,,18.1,21.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/12/12,,,7.16,,,,,,0.03,0,0,,56,48,,,210,200,,,19.9,23,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/13/12,,,14.32,,,,,,0.08,0,0,,57,43,,,280,320,,,31.1,38.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/14/12,,,7.38,,,,,,0,0,0,,56,39,,,280,280,,,21.9,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/15/12,,,11.41,,,,,,0.05,0,0,,60,43,,,290,290,,,28,32,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/16/12,,,6.04,,,,,,0,0,0,,65,40,,,280,310,,,14.1,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/17/12,,,5.59,,,,,,0,0,0,,57,40,,,280,270,,,16.1,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/18/12,,,8.5,,,,,,0,0,0,,60,47,,,300,310,,,23.9,38,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/19/12,,,6.04,,,,,,0,0,0,,54,39,,,290,,,,28,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/20/12,,,5.82,,,,,,0.02,0,0,,60,46,,,300,310,,,12.1,15,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/21/12,,,2.01,,,,,,0,0,0,,60,42,,,220,220,,,8.1,12.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/22/12,,,4.25,,,,,,0,0,0,,72,42,,,310,330,,,15,25.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/23/12,,,6.71,,,,,,0,0,0,,72,42,,,300,320,,,18.1,28,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/24/12,,,8.28,,,,,,0,0,0,,69,43,,,280,,,,21,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/25/12,,,10.74,,,,,,0,0,0,,60,45,,,340,350,,,23,32,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/26/12,,,8.28,,,,,,0,0,0,,54,34,,,280,280,,,25.9,31.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/27/12,,,6.71,,,,,,0,0,0,,53,37,,,280,250,,,15,17,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2/29/12,,,14.32,,,,,,0.36,0,0,,57,48,,,200,210,,,25.9,31.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/1/12,,,12.3,,,,,,0.06,0,0,,55,41,,,260,250,,,25.1,36,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/2/12,,,3.8,,,,,,0,0,0,,60,34,,,280,260,,,14.1,16.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/3/12,,,5.82,,,,,,0,0,0,,74,37,,,40,,,,18.1,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/4/12,,,3.8,,,,,,0,0,0,,69,40,,,310,290,,,14.1,19.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/5/12,,,10.29,,,,,,0,0,0,,58,40,,,270,250,,,21.9,25.1,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/6/12,,,17.67,,,,,,0.01,0,0,,57,45,,,290,,,,31.1,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/7/12,,,6.93,,,,,,0,0,0,,63,41,,,270,,,,15,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/8/12,,,4.47,,,,,,0,0,0,,66,37,,,290,,,,10.1,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/9/12,,,6.49,,,,,,0,0,0,,69,39,,,290,,,,19.9,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/10/12,,,10.29,,,,,,0,0,0,,58,46,,,270,260,,,18.1,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/11/12,,,8.28,,,,,,0,0,0,,58,44,,,280,280,,,16.1,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/12/12,,,8.72,,,,,,0,,0,,60,39,,,160,160,,,23,28,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/13/12,,,19.24,,,,,,0.73,0,0,,56,52,,,150,160,,,25.1,32,,1,1,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/14/12,,,12.75,,,,,,1.68,0,0,,58,54,,,170,170,,,21,23.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/15/12,,,6.71,,,,,,0.05,0,0,,61,55,,,250,250,,,19.9,21.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/16/12,,,13.42,,,,,,0.66,0,0,,58,49,,,260,,,,44.1,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/17/12,,,12.3,,,,,,0,0,0,,52,40,,,290,40,,,31.1,38.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/18/12,,,19.91,,,,,,0.01,0,0,,54,45,,,280,270,,,31.1,55.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/19/12,,,5.37,,,,,,0,0,0,,54,36,,,290,280,,,14.1,16.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/20/12,,,3.8,,,,,,0,0,0,,62,49,,,360,30,,,21.9,25.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/21/12,,,4.03,,,,,,0,0,0,,67,45,,,270,280,,,15,17,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/22/12,,,14.99,,,,,,0,,0,,59,47,,,280,310,,,28,38,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/23/12,,,9.17,,,,,,0,0,0,,58,40,,,140,290,,,19.9,25.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/24/12,,,6.93,,,,,,0.96,,0,,54,44,,,160,140,,,28,33.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/25/12,,,6.93,,,,,,0.24,0,0,,58,41,,,300,300,,,16.1,19.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/26/12,,,10.51,,,,,,0,0,0,,59,45,,,180,180,,,18.1,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/27/12,,,18.79,,,,,,0.82,0,0,,59,50,,,180,170,,,28,33.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/28/12,,,6.71,,,,,,0.03,0,0,,63,50,,,290,,,,15,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/29/12,,,5.59,,,,,,0,0,0,,61,49,,,310,310,,,18.1,21,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/30/12,,,7.83,,,,,,0,0,0,,63,52,,,230,230,,,17,21,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",3/31/12,,,20.36,,,,,,0.63,0,0,,60,48,,,240,,,,35.1,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/1/12,,,14.09,,,,,,0,0,0,,59,45,,,290,300,,,28,33.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/2/12,,,7.61,,,,,,0,0,0,,63,41,,,280,90,,,19.9,25.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/3/12,,,8.72,,,,,,0,,0,,63,49,,,290,90,,,25.9,64,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/4/12,,,12.08,,,,,,0,0,0,,59,45,,,290,330,,,28,52.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/5/12,,,11.86,,,,,,0,0,0,,57,41,,,290,310,,,25.1,38.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/6/12,,,7.16,,,,,,0,0,0,,59,36,,,290,320,,,16.1,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/7/12,,,6.04,,,,,,0,0,0,,65,38,,,280,,,,15,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/8/12,,,6.04,,,,,,0,0,0,,63,39,,,270,,,,21,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/9/12,,,8.05,,,,,,0,0,0,,64,44,,,220,220,,,31.1,36.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/10/12,,,6.93,,,,,,0.46,0,0,,57,52,,,150,140,,,17,19.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/11/12,,,13.2,,,,,,0.11,0,0,,61,51,,,180,170,,,23.9,29.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/12/12,,,14.32,,,,,,1.2,0,0,,61,48,,,260,,,,35.1,,,1,,1,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/13/12,,,15.88,,,,,,1.04,0,0,,57,47,,,280,280,,,31.1,36,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/14/12,,,11.41,,,,,,0,0,0,,61,47,,,310,310,,,21,28,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/15/12,,,8.28,,,,,,0,0,0,,62,47,,,280,320,,,18.1,25.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/16/12,,,8.05,,,,,,0,0,0,,62,50,,,280,280,,,17,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/17/12,,,8.72,,,,,,0,0,0,,62,52,,,270,320,,,19.9,32,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/18/12,,,10.74,,,,,,0,0,0,,66,51,,,280,300,,,21,36.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/19/12,,,6.04,,,,,,0,0,0,,68,54,,,260,250,,,15,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/20/12,,,4.7,,,,,,0,0,0,,79,54,,,280,270,,,13,15,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/21/12,,,4.7,,,,,,0,0,0,,83,54,,,300,300,,,14.1,17,,,,,,,,,,,
